SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,LATITUDE,LONGITUDE
PAST SALE,March-14-2019,Single Family Residential,13024 Grannis Rd,Garfield Heights,OH,44125,83000,5,2,Garfield Heights,1638,5227,1955,691,51,0,Sold,41.4044853,-81.5916219
PAST SALE,April-30-2019,Single Family Residential,5516 E 141st St,Maple Heights,OH,44137,107000,3,1.5,Industrial Sites,1743,6534,1965,644,61,0,Sold,41.4098334,-81.5842762
PAST SALE,June-14-2019,Single Family Residential,1051 Rockside Rd,Seven Hills,OH,44131,225900,4,2,Skyline Heights 01,1650,16988,1957,599,137,0,Sold,41.4052072,-81.6787722
PAST SALE,April-8-2019,Single Family Residential,3522 E 104th St,Cleveland,OH,44105,12500,3,1,Union Woodhill Realty C0,1086,3049,1910,666,12,0,Sold,41.4628452,-81.6126055
PAST SALE,July-26-2019,Single Family Residential,1917 Maynard Ave,Cleveland,OH,44109,172000,3,2,Crestview,1486,5662,1930,557,116,0,Sold,41.4258308,-81.6957725
PAST SALE,August-21-2019,Single Family Residential,382 Chestnut Rd,Seven Hills,OH,44131,317000,4,4.5,Independence,3340,39204,1952,531,95,0,Sold,41.3840325,-81.6805262
PAST SALE,June-24-2019,Single Family Residential,1723 Brookview Blvd,Parma,OH,44134,143000,4,2.5,Brook View,1784,6098,1920,589,80,0,Sold,41.4179527,-81.6921611
PAST SALE,March-29-2019,Single Family Residential,4315 W 12th St,Cleveland,OH,44109,105000,3,2,Broadview Cos Creston Park,1080,10454,1942,676,97,0,Sold,41.4386571,-81.687841
PAST SALE,March-4-2019,Single Family Residential,4283 W 17th St,Cleveland,OH,44109,88000,2,2,Valley Road Homes 01,1246,13068,1930,701,71,0,Sold,41.4395635,-81.6928454
PAST SALE,June-18-2019,Single Family Residential,6862 Parkview Ave,Parma,OH,44134,114000,3,1,Parma,962,5227,1955,595,119,0,Sold,41.3784568,-81.6980206
